customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval
21569,2016,8,NA,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21570,2016,11,2400001,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
21571,2016,6,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21572,2016,4,3520011,許可,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21573,2016,8,2520804,拒否,男性,1980,NA,0,1,0,0,0,0,0,1944,NA
21574,2016,3,1710052,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21575,2016,10,2360031,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21576,2016,6,1540012,許可,女性,1990,NA,0,2,1,0,0,0,0,1728,59
21577,2016,1,NA,拒否,女性,1980,NA,0,0,1,0,0,1,0,0,142
21578,2016,9,1650026,拒否,男性,1970,NA,0,3,0,0,0,1,0,1944,110
21579,2016,3,5130832,拒否,男性,1980,NA,0,1,0,0,0,0,0,3672,NA
21580,2016,1,1560055,許可,女性,1970,NA,0,3,0,0,1,2,0,12960,84
21581,2016,5,NA,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21582,2016,10,NA,拒否,女性,NA,NA,0,1,4,0,0,7,0,0,36
21583,2016,4,1460092,許可,男性,1950,NA,0,0,0,0,0,1,0,0,NA
21584,2016,6,1540011,拒否,男性,1980,NA,1,0,0,0,0,0,0,0,NA
21585,2016,10,2360058,許可,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21586,2016,5,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21587,2016,9,1650026,拒否,男性,NA,NA,0,0,1,0,0,0,0,0,NA
21588,2016,9,1650026,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
21589,2016,9,1820021,拒否,男性,1990,NA,0,0,1,0,0,1,0,2808,144
21590,2016,4,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21591,2016,6,1540003,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21592,2016,3,1230865,許可,男性,1990,NA,0,1,0,0,1,0,0,0,37
21593,2016,10,2320066,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21594,2016,11,NA,拒否,女性,NA,NA,0,0,2,0,1,0,0,0,132
21595,2016,5,1530063,拒否,女性,1980,NA,0,1,1,0,0,0,0,1944,100
21596,2016,7,NA,拒否,女性,NA,NA,1,0,0,0,0,0,0,0,NA
21597,2016,10,2350021,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21598,2016,8,NA,拒否,女性,1950,NA,0,1,1,0,1,0,0,0,183
21599,2016,12,1800023,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21600,2016,5,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21601,2016,3,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21602,2016,5,1660001,拒否,男性,1990,NA,1,0,0,0,0,0,0,0,NA
21603,2016,4,1920364,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21604,2016,4,2520804,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21605,2016,2,NA,拒否,女性,NA,NA,0,4,1,0,0,0,0,0,86
21606,2016,5,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,6480,NA
21607,2016,7,NA,拒否,女性,NA,NA,0,1,0,0,0,1,0,9288,339
21608,2016,11,NA,拒否,男性,2000,NA,0,1,1,0,1,0,0,0,86
21609,2016,4,1690074,拒否,女性,1980,NA,0,0,3,0,1,1,0,0,96
21610,2016,7,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21611,2016,11,NA,拒否,男性,NA,NA,1,0,0,0,0,0,0,1944,NA
21612,2016,11,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,1944,NA
21613,2016,6,NA,不明,女性,NA,NA,2,2,0,0,0,0,0,1728,107
21614,2016,5,NA,拒否,女性,NA,NA,0,15,0,1,10,0,0,20952,16
21615,2016,6,1540011,拒否,男性,1970,NA,3,1,0,2,0,0,0,0,73
21616,2016,1,1070052,拒否,女性,1980,NA,1,2,0,1,0,0,0,0,137
21617,2016,7,2240001,拒否,女性,1990,NA,1,0,0,0,0,0,0,3240,NA
21618,2016,11,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21619,2016,11,NA,拒否,男性,NA,NA,0,2,1,0,0,0,0,0,184
21620,2016,9,1800001,拒否,男性,1980,NA,1,1,0,0,0,0,0,0,81
21621,2016,8,NA,拒否,男性,1950,NA,1,4,1,0,3,3,0,0,36
21622,2016,8,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21623,2016,2,NA,拒否,男性,1970,NA,0,9,0,0,2,0,0,0,39
21624,2016,11,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,2160,NA
21625,2016,3,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21626,2016,9,1640001,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21627,2016,4,1670035,拒否,女性,2000,NA,0,3,0,0,1,0,0,0,101
21628,2016,11,NA,拒否,女性,1960,NA,0,7,2,0,5,0,0,11653,29
21629,2016,10,2370066,拒否,女性,1990,NA,4,1,0,1,1,0,0,9936,69
21630,2016,8,NA,拒否,女性,2010,NA,0,1,0,0,0,0,0,0,NA
21631,2016,3,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21632,2016,9,1640002,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21633,2016,9,1670043,拒否,男性,1990,NA,2,2,0,0,2,0,0,13824,79
21634,2016,12,1800011,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21635,2016,4,1320035,拒否,女性,1960,NA,0,2,1,0,2,1,0,0,80
21636,2016,4,1320035,拒否,女性,1990,NA,0,2,1,0,2,1,1,2376,80
21637,2016,7,NA,拒否,女性,NA,NA,1,1,0,0,1,1,0,0,111
21638,2016,4,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21639,2016,9,1680064,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
21640,2016,9,1660003,拒否,男性,1990,NA,0,3,1,0,1,1,0,0,60
21641,2016,8,NA,拒否,女性,1970,NA,0,0,1,0,0,0,0,0,NA
21642,2016,7,NA,拒否,女性,NA,NA,1,3,0,0,0,0,0,7344,114
21643,2016,7,NA,拒否,女性,2000,NA,0,1,0,0,0,0,0,0,NA
21644,2016,9,1650027,拒否,男性,1990,NA,0,0,1,0,0,0,0,0,NA
21645,2016,8,NA,拒否,男性,1970,NA,0,0,1,0,0,0,0,1944,NA
21646,2016,11,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21647,2016,6,1540012,許可,女性,1970,NA,0,1,0,0,0,0,0,9504,NA
21648,2016,4,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21649,2016,7,NA,拒否,男性,1970,NA,0,0,1,0,0,0,0,1944,NA
21650,2016,4,1920906,許可,女性,1990,NA,0,2,2,0,2,0,0,0,56
21651,2016,5,NA,拒否,女性,NA,NA,5,3,1,1,2,0,0,3672,35
21652,2016,7,NA,拒否,男性,1990,NA,1,0,0,0,0,0,0,0,NA
21653,2016,5,1450065,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21654,2016,5,1430021,不明,男性,1980,NA,0,1,3,0,0,1,0,972,83
21655,2016,2,2410014,拒否,女性,1970,NA,0,1,3,0,1,0,0,0,67
21656,2016,3,1500001,拒否,男性,2010,NA,0,5,0,0,0,0,0,0,83
21657,2016,2,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,1836,NA
21658,2016,9,1810002,拒否,男性,1960,NA,0,4,0,0,2,0,0,1080,73
21659,2016,9,NA,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21660,2016,12,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,1944,NA
21661,2016,7,2130033,拒否,男性,1990,NA,0,1,1,0,0,0,0,0,80
21662,2016,4,1030007,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
21663,2016,6,NA,許可,男性,1980,NA,0,0,1,0,1,0,0,0,33
21664,2016,7,1580081,拒否,女性,1970,NA,0,2,0,0,2,1,0,1944,102
21665,2016,11,NA,拒否,女性,1980,NA,0,0,0,0,2,0,0,1944,148
21666,2016,8,NA,拒否,男性,1990,NA,0,0,1,0,0,0,0,0,NA
21667,2016,9,1640001,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21668,2016,9,1660001,拒否,男性,1980,NA,0,1,1,0,0,1,0,0,43
21669,2016,9,1650026,拒否,男性,NA,NA,0,0,2,0,1,1,0,1944,66
21670,2016,4,1610033,拒否,女性,1990,NA,0,1,3,1,1,1,0,750,61
21671,2016,7,NA,拒否,女性,1970,NA,0,0,1,0,0,0,0,0,NA
21672,2016,1,2460015,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21673,2016,7,NA,拒否,女性,NA,NA,0,0,0,1,0,0,0,0,NA
21674,2016,4,9820034,許可,男性,1990,NA,0,0,0,0,1,0,0,0,NA
21675,2016,12,1810013,拒否,女性,1970,NA,0,0,0,0,1,0,0,4104,NA
21676,2016,5,NA,拒否,男性,NA,NA,1,0,0,0,0,0,0,0,NA
21677,2016,5,NA,許可,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21678,2016,11,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
21679,2016,5,NA,拒否,女性,1980,NA,1,0,2,0,1,0,0,1620,42
21680,2016,2,1040033,許可,女性,NA,NA,0,1,0,0,1,2,0,0,123
21681,2016,7,NA,拒否,女性,1970,NA,0,0,0,0,1,0,0,0,NA
21682,2016,4,1810001,拒否,男性,1990,NA,0,1,2,0,5,0,0,7776,53
21683,2016,12,1890012,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21684,2016,1,1450071,許可,女性,1970,NA,0,1,0,0,2,0,0,12960,53
21685,2016,10,NA,拒否,男性,1960,NA,0,0,1,0,0,2,0,1728,38
21686,2016,9,NA,拒否,男性,1980,NA,0,2,2,2,1,1,0,1944,55
21687,2016,3,NA,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21688,2016,5,NA,拒否,男性,1980,NA,0,0,0,0,0,1,0,1728,NA
21689,2016,7,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
21690,2016,4,NA,拒否,男性,NA,NA,0,0,0,0,0,1,0,0,NA
21691,2016,3,NA,拒否,女性,1970,NA,0,1,2,0,0,1,0,3888,78
21692,2016,1,2720144,許可,女性,1980,NA,0,2,0,0,0,1,0,2808,8
21693,2016,5,NA,許可,女性,1990,NA,0,0,0,0,0,1,0,0,NA
21694,2016,6,NA,拒否,女性,NA,NA,0,0,0,1,1,0,0,0,147
21695,2016,9,NA,拒否,男性,1990,NA,0,0,4,0,1,1,0,6048,73
21696,2016,4,1680063,拒否,女性,1990,NA,0,0,0,0,2,2,0,3672,123
21697,2016,1,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21698,2016,11,NA,拒否,女性,1990,NA,0,0,0,0,1,1,0,0,91
21699,2016,5,NA,許可,男性,1980,NA,0,0,0,0,0,1,0,0,NA
21700,2016,11,2350045,不明,女性,1970,NA,0,0,0,0,1,0,0,0,NA
21701,2016,6,1540011,不明,女性,1990,NA,0,1,0,0,1,0,0,0,81
21702,2016,11,NA,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21703,2016,12,2450052,拒否,男性,1980,NA,0,3,0,2,1,0,0,0,69
21704,2016,6,1540003,拒否,男性,1990,NA,0,1,0,0,1,0,0,0,122
21705,2016,8,NA,拒否,女性,1960,NA,0,0,1,0,1,0,0,0,71
21706,2016,6,NA,拒否,女性,NA,NA,1,0,0,0,0,0,0,0,NA
21707,2016,9,1640011,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21708,2016,7,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21709,2016,9,1660002,拒否,男性,1960,NA,0,0,0,1,0,0,0,1944,NA
21710,2016,2,1200005,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21711,2016,3,1760023,許可,男性,1970,NA,1,0,0,2,6,0,0,9288,50
21712,2016,3,NA,拒否,女性,NA,NA,1,1,0,0,1,2,0,7884,80
21713,2016,6,1520021,拒否,女性,1990,NA,0,0,1,0,1,1,0,0,143
21714,2016,9,1650024,拒否,男性,1970,NA,0,0,0,0,1,0,0,0,NA
21715,2016,4,NA,拒否,女性,1980,NA,0,0,0,0,1,0,0,1080,NA
21716,2016,7,NA,拒否,女性,NA,NA,4,3,0,0,3,0,0,0,45
21717,2016,5,1080071,許可,女性,2000,NA,0,0,0,0,1,0,0,1944,NA
21718,2016,3,1700004,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21719,2016,12,1800011,許可,女性,1970,NA,0,0,0,0,1,0,0,0,NA
21720,2016,4,1810012,拒否,男性,1990,NA,0,0,0,0,1,0,0,0,NA
21721,2016,3,NA,許可,男性,2010,NA,0,0,0,0,1,0,0,0,NA
21722,2016,9,1610031,拒否,男性,1990,NA,0,6,1,0,0,1,0,2808,58
21723,2016,4,1060031,拒否,女性,1980,NA,0,0,0,0,0,1,0,0,NA
21724,2016,2,1500045,拒否,女性,1970,NA,0,1,0,0,1,1,0,8640,161
21725,2016,4,NA,拒否,女性,1990,NA,0,0,0,0,0,1,0,0,NA
21726,2016,6,NA,拒否,女性,1980,NA,0,1,3,0,0,0,0,8424,100
21727,2016,8,NA,拒否,女性,1950,NA,0,1,0,0,0,1,0,0,19
21728,2016,3,NA,許可,女性,1990,NA,0,0,1,0,0,1,0,0,33
21729,2016,5,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,3024,NA
21730,2016,11,2210852,拒否,女性,1960,NA,2,5,5,6,2,3,0,97524,17
21731,2016,4,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21732,2016,8,2210057,拒否,女性,1970,NA,0,1,0,0,0,0,0,2376,NA
21733,2016,6,NA,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21734,2016,2,NA,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21735,2016,8,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21736,2016,11,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21737,2016,12,1800004,許可,女性,1990,NA,1,0,0,0,0,0,0,0,NA
21738,2016,9,1400013,拒否,男性,1980,NA,1,0,0,0,0,0,0,0,NA
21739,2016,9,1640013,拒否,男性,NA,NA,1,3,1,0,0,0,0,3888,63
21740,2016,9,NA,拒否,男性,1960,NA,0,1,1,0,0,1,0,3888,27
21741,2016,8,2470027,拒否,女性,NA,NA,0,1,0,0,3,0,0,2808,62
21742,2016,11,NA,拒否,男性,NA,NA,0,0,1,0,0,0,0,0,NA
21743,2016,8,2200012,拒否,女性,1990,NA,0,2,0,0,1,0,0,0,204
21744,2016,3,1460085,許可,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21745,2016,7,NA,拒否,女性,1990,NA,0,1,0,1,1,2,0,2808,97
21746,2016,4,1350031,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
21747,2016,3,1440052,拒否,女性,1980,NA,0,3,0,0,6,1,0,0,35
21748,2016,11,NA,拒否,男性,NA,NA,1,3,6,1,0,0,0,0,38
21749,2016,3,NA,拒否,女性,1970,NA,0,0,1,0,0,0,0,1728,NA
21750,2016,9,1640013,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21751,2016,4,NA,拒否,男性,NA,NA,0,0,1,0,0,0,0,0,NA
21752,2016,4,NA,拒否,女性,NA,NA,0,2,2,0,1,2,0,0,62
21753,2016,8,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21754,2016,8,2440816,拒否,女性,1970,NA,2,0,0,0,1,0,0,6480,171
21755,2016,8,2200042,許可,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21756,2016,6,1540012,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21757,2016,11,NA,拒否,女性,NA,NA,0,0,0,0,0,0,0,29376,NA
21758,2016,1,NA,拒否,男性,NA,NA,0,5,1,0,0,0,0,30348,79
21759,2016,3,NA,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21760,2016,7,NA,拒否,女性,NA,NA,0,0,1,0,1,0,0,10692,32
21761,2016,8,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21762,2016,9,1600015,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
21763,2016,8,2410817,拒否,男性,1980,NA,0,2,7,0,0,0,0,0,50
21764,2016,8,2310833,拒否,女性,1970,NA,0,0,0,0,1,0,0,1944,NA
21765,2016,10,2360057,拒否,女性,1980,NA,1,0,0,0,0,0,0,0,NA
21766,2016,11,NA,拒否,男性,1990,NA,0,0,1,0,0,0,0,0,NA
21767,2016,11,NA,拒否,男性,1990,NA,7,1,1,2,2,0,0,6264,26
21768,2016,8,NA,拒否,男性,1970,NA,0,0,1,0,0,0,0,0,NA
21769,2016,8,2310823,許可,女性,1960,NA,0,4,8,0,2,0,0,84564,31
21770,2016,2,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21771,2016,11,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21772,2016,8,NA,拒否,女性,1970,NA,1,2,0,0,0,0,0,0,95
21773,2016,4,2060804,拒否,女性,1990,NA,0,1,0,0,0,0,0,3888,NA
21774,2016,6,2350016,許可,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21775,2016,6,NA,拒否,男性,1990,NA,0,0,1,0,0,0,0,0,NA
21776,2016,8,2210043,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21777,2016,4,1830032,許可,女性,1990,NA,0,0,1,0,0,0,0,2808,NA
21778,2016,11,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21779,2016,8,2320061,拒否,女性,1980,NA,0,0,0,0,1,1,0,0,76
21780,2016,7,1580091,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
21781,2016,7,NA,拒否,女性,1990,NA,0,1,2,0,0,0,0,0,164
21782,2016,6,1520023,拒否,女性,1980,NA,0,0,0,0,1,0,0,3888,NA
21783,2016,4,1670032,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
21784,2016,11,2400002,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21785,2016,2,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
21786,2016,12,1810013,拒否,女性,1970,NA,1,0,0,0,0,0,0,0,NA
21787,2016,3,NA,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
21788,2016,3,NA,拒否,女性,1980,NA,1,0,0,0,0,0,0,0,NA
21789,2016,3,1120003,許可,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21790,2016,5,NA,拒否,女性,1950,NA,0,1,1,0,0,0,0,0,78
21791,2016,10,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21792,2016,10,2320063,拒否,男性,NA,NA,0,0,0,1,0,0,0,0,NA
21793,2016,10,2340052,許可,女性,NA,NA,0,3,0,0,0,0,0,1728,174
21794,2016,7,1450073,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21795,2016,3,3510101,拒否,女性,1990,NA,0,6,0,0,2,1,0,1944,50
21796,2016,8,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
21797,2016,4,1680062,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
21798,2016,4,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21799,2016,9,1640003,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21800,2016,7,NA,拒否,女性,NA,NA,0,6,0,0,3,0,0,3888,37
21801,2016,10,NA,拒否,女性,NA,NA,0,0,0,0,0,0,0,1944,NA
21802,2016,9,1650026,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
21803,2016,5,1820022,拒否,男性,1980,NA,0,0,2,0,0,0,0,0,35
21804,2016,9,1640001,拒否,男性,1990,NA,0,1,2,0,1,0,0,0,48
21805,2016,10,2300012,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21806,2016,2,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21807,2016,2,NA,拒否,男性,NA,NA,1,0,0,0,0,0,0,0,NA
21808,2016,8,2060002,拒否,女性,1980,NA,0,0,0,0,1,0,0,1944,NA
21809,2016,3,1240025,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
21810,2016,1,NA,許可,女性,1970,NA,0,0,2,0,0,0,0,0,84
21811,2016,10,2320063,拒否,女性,1980,NA,0,1,0,0,1,0,0,6480,239
21812,2016,7,1580091,拒否,女性,NA,NA,2,0,0,0,0,0,0,0,0
21813,2016,3,2140004,許可,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21814,2016,3,3540026,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21815,2016,3,1710052,許可,女性,1960,NA,0,1,0,0,0,0,0,3240,NA
21816,2016,4,1680072,許可,女性,1980,NA,0,0,1,0,0,0,0,0,NA
21817,2016,11,NA,拒否,男性,NA,NA,0,5,0,0,1,0,0,0,81
21818,2016,4,1060045,許可,男性,1990,NA,0,1,0,0,0,0,0,0,NA
21819,2016,5,1410021,拒否,女性,1970,NA,0,2,4,0,0,0,0,9288,66
21820,2016,12,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
21821,2016,2,1440051,不明,男性,1970,NA,1,3,0,0,3,1,0,1944,58
21822,2016,3,2030013,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21823,2016,11,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
21824,2016,8,NA,拒否,女性,NA,NA,0,3,2,1,1,1,0,4752,46
21825,2016,3,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
21826,2016,9,1640011,拒否,男性,1980,NA,0,1,2,0,1,4,0,6912,41
21827,2016,6,1540012,許可,女性,1990,NA,0,0,1,0,0,1,0,0,51
21828,2016,10,2320061,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
21829,2016,11,NA,拒否,女性,1980,NA,0,0,0,1,0,0,0,0,NA
21830,2016,12,NA,拒否,男性,1980,NA,0,0,0,0,2,0,0,3672,231
21831,2016,8,2510002,許可,女性,1970,NA,0,0,0,0,0,1,0,0,NA
21832,2016,12,1800023,拒否,女性,1970,NA,0,0,0,0,1,0,0,0,NA
21833,2016,7,NA,拒否,女性,1970,NA,0,0,1,2,0,0,0,3132,185
21834,2016,12,1850002,拒否,女性,1990,NA,0,0,0,1,0,0,0,0,NA
21835,2016,3,3501142,拒否,女性,1950,NA,0,0,0,0,2,0,0,0,392
21836,2016,3,2210004,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21837,2016,3,2610013,拒否,女性,NA,NA,0,0,0,0,2,0,0,5940,77
21838,2016,11,NA,拒否,女性,NA,NA,0,3,0,0,1,0,0,1944,74
21839,2016,4,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
21840,2016,6,1660012,拒否,女性,1960,NA,0,3,0,0,4,0,0,17906,63
21841,2016,3,3501315,拒否,女性,1990,NA,0,1,0,0,1,0,0,1728,40
21842,2016,3,8920823,拒否,女性,1990,NA,0,0,0,0,1,0,0,1944,NA
21843,2016,3,NA,拒否,女性,1990,NA,0,1,0,0,1,0,0,0,132
21844,2016,4,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
21845,2016,5,NA,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21846,2016,9,1970834,拒否,男性,1990,NA,0,0,0,0,1,0,0,0,NA
21847,2016,5,1400001,拒否,女性,NA,NA,1,3,1,0,2,0,0,0,66
21848,2016,9,NA,拒否,男性,1980,NA,0,0,2,0,1,6,0,5616,47
21849,2016,5,NA,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
21850,2016,4,NA,拒否,男性,NA,NA,0,1,0,0,3,1,0,0,98
21851,2016,2,3400053,拒否,女性,1960,NA,0,1,1,0,0,1,0,0,170
21852,2016,3,3212404,拒否,男性,1980,NA,0,0,0,0,1,0,0,1944,NA
21853,2016,4,1100002,拒否,女性,1970,NA,0,0,6,0,0,1,1,3456,63
21854,2016,8,NA,拒否,女性,1980,NA,0,0,0,0,0,1,0,2808,NA
21855,2016,4,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
21856,2016,9,1540017,拒否,男性,NA,NA,0,1,0,0,0,1,0,0,52
21857,2016,9,1850033,拒否,男性,1980,NA,0,0,2,0,0,3,0,0,86
21858,2016,9,1800023,拒否,男性,1980,NA,0,0,0,0,0,1,0,0,NA
21859,2016,11,2380043,拒否,男性,1990,NA,0,0,0,0,0,1,0,1944,NA
21860,2016,3,1110031,拒否,男性,NA,NA,0,2,0,0,0,2,0,0,58
21861,2016,8,NA,拒否,女性,NA,NA,1,2,0,2,3,0,0,7128,52
21862,2016,9,1640001,拒否,男性,1990,NA,0,1,0,0,0,1,0,0,97
21863,2016,10,NA,拒否,男性,1970,NA,0,0,0,0,1,0,0,0,NA
21864,2016,4,1690051,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
21865,2016,12,1800022,拒否,女性,1990,NA,0,0,0,1,0,0,0,0,NA
21866,2016,8,NA,拒否,男性,NA,NA,0,1,0,1,0,0,0,0,183
21867,2016,6,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21868,2016,8,NA,拒否,男性,1980,NA,0,0,0,0,1,0,0,1944,NA
21869,2016,1,NA,拒否,男性,NA,NA,0,0,0,1,0,0,0,0,NA
21870,2016,8,NA,拒否,女性,1980,NA,0,0,0,0,2,0,0,0,308
21871,2016,11,NA,拒否,男性,1990,NA,0,0,0,0,0,1,0,0,NA
21872,2016,4,1640001,拒否,女性,1990,NA,0,0,1,0,2,1,0,750,18
21873,2016,6,1540003,拒否,男性,NA,NA,1,3,4,1,2,3,0,5832,29
21874,2016,9,1840015,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21875,2016,7,NA,拒否,男性,NA,NA,0,0,0,1,0,0,0,0,NA
21876,2016,3,NA,拒否,女性,1990,NA,0,0,0,1,0,0,0,0,NA
21877,2016,9,1640002,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21878,2016,12,1660016,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21879,2016,8,2200012,拒否,女性,1950,NA,0,1,2,1,1,2,0,4104,68
21880,2016,9,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
21881,2016,5,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
21882,2016,9,1350034,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
21883,2016,9,1640001,拒否,男性,NA,NA,0,3,2,1,1,1,0,23112,47
21884,2016,4,1650033,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
21885,2016,3,NA,許可,女性,1990,NA,0,0,0,0,2,0,0,0,91
21886,2016,8,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
21887,2016,11,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
21888,2016,7,NA,拒否,女性,1990,NA,0,0,0,0,0,1,0,0,NA
21889,2016,6,1580091,許可,男性,1990,NA,0,0,0,0,1,0,0,0,NA
