customer_id,zipcode,lon,lat,station_cd,station_name,line_name,line_cd,l,m,s,dist
19628,1830053,139.4888,35.68306,2400124,府中,京王線,24001,東京都,府中市,天神町,0.014006220939290496
19629,2320043,139.6116,35.42595,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市南区,蒔田町,0.004249912234395879
19630,1650034,139.64656,35.71136,1131215,高円寺,JR中央線(快速),11312,東京都,中野区,大和町,0.006785570867660482
19630,1650034,139.64656,35.71136,1131306,高円寺,JR中央・総武線,11313,東京都,中野区,大和町,0.006785570867660482
19633,2100805,139.72156,35.53198,2700303,鈴木町,京急大師線,27003,神奈川県,川崎市川崎区,伊勢町,0.003489401811207375
19634,1330065,139.9003,35.69529,9930419,瑞江,都営新宿線,99304,東京都,江戸川区,南篠崎町,0.003335398626853262
19635,2730012,139.99176,35.6903,2300123,大神宮下,京成本線,23001,千葉県,船橋市,浜町,0.003659817755023731
19636,1790076,139.60918,35.76055,2200110,石神井公園,西武池袋線,22001,東京都,練馬区,土支田,0.017128741051230027
19637,1770042,139.60165,35.72775,2200712,上井草,西武新宿線,22007,東京都,練馬区,下石神井,0.0027444753596935862
19638,2220011,139.63664,35.50588,2600116,菊名,東急東横線,26001,神奈川県,横浜市港北区,菊名,0.006600422410721341
19640,1810012,139.55688,35.68613,1131105,三鷹,JR中央本線(東京～塩尻),11311,東京都,三鷹市,上連雀,0.01690768564884192
19640,1810012,139.55688,35.68613,1131220,三鷹,JR中央線(快速),11312,東京都,三鷹市,上連雀,0.01690768564884192
19640,1810012,139.55688,35.68613,1131301,三鷹,JR中央・総武線,11313,東京都,三鷹市,上連雀,0.01690768564884192
19640,1810012,139.55688,35.68613,1132819,三鷹,JR成田エクスプレス,11328,東京都,三鷹市,上連雀,0.01690768564884192
19643,1580081,139.6572,35.61723,2600412,尾山台,東急大井町線,26004,東京都,世田谷区,深沢,0.010788388433860542
19644,2410031,139.5271,35.48614,2900110,二俣川,相鉄本線,29001,神奈川県,横浜市旭区,今宿西町,0.02336984112055567
19644,2410031,139.5271,35.48614,2900201,二俣川,相鉄いずみ野線,29002,神奈川県,横浜市旭区,今宿西町,0.02336984112055567
19648,2340052,139.60275,35.38971,2700134,屏風浦,京急本線,27001,神奈川県,横浜市港南区,笹下,0.008846972646067288
19649,2400041,139.57637,35.47675,2900107,上星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,東川島町,0.009785724296133488
19651,3350027,139.66159,35.81009,1132112,戸田,JR埼京線,11321,埼玉県,戸田市,氷川町,0.01098682797717195
19653,1600023,139.68762,35.68754,9930129,西新宿五丁目,都営大江戸線,99301,東京都,新宿区,西新宿（次のビルを除く）,0.004011785138825746
19660,1310034,139.81125,35.7248,2100205,東向島,東武伊勢崎線,21002,東京都,墨田区,堤通,0.008070050309642947
19664,1620063,139.7252,35.69681,9930105,牛込柳町,都営大江戸線,99301,東京都,新宿区,市谷薬王寺町,0.0027135204071441214
19665,1520003,139.68544,35.61785,2600106,都立大学,東急東横線,26001,東京都,目黒区,碑文谷,0.009047012435062372
19667,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
19668,2200012,139.62981,35.46173,9931002,新高島,みなとみらい線,99310,神奈川県,横浜市西区,みなとみらい（次のビルを除く）,0.0033164470446511753
19670,2320064,139.57973,35.41757,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市南区,別所,0.017635144739987244
19671,1810001,139.58199,35.69473,2400616,井の頭公園,京王井の頭線,24006,東京都,三鷹市,井の頭,0.0028079102549823753
19672,2440842,139.53706,35.37132,1130711,本郷台,JR根岸線,11307,神奈川県,横浜市栄区,飯島町,0.013545711535399197
19672,2440842,139.53706,35.37132,1133245,本郷台,JR京浜東北線,11332,神奈川県,横浜市栄区,飯島町,0.013545711535399197
19673,2350016,139.62288,35.40914,1130707,磯子,JR根岸線,11307,神奈川県,横浜市磯子区,磯子,0.01050573067425646
19673,2350016,139.62288,35.40914,1133241,磯子,JR京浜東北線,11332,神奈川県,横浜市磯子区,磯子,0.01050573067425646
19674,2060014,139.44,35.63216,2500306,小田急永山,小田急多摩線,25003,東京都,多摩市,乞田,0.008238846581905122
19675,3350004,139.69127,35.82528,1133207,蕨,JR京浜東北線,11332,埼玉県,蕨市,中央,0.002830302104016023
19676,1670051,139.6221,35.70163,2800225,荻窪,東京メトロ丸ノ内線,28002,東京都,杉並区,荻窪,0.0033296444254555233
19677,1760002,139.66452,35.74001,2200105,桜台,西武池袋線,22001,東京都,練馬区,桜台,0.0022693816338525785
19679,1410021,139.71536,35.63098,2600201,目黒,東急目黒線,26002,東京都,品川区,上大崎,0.00229627176091662
19679,1410021,139.71536,35.63098,2800919,目黒,東京メトロ南北線,28009,東京都,品川区,上大崎,0.00229627176091662
19679,1410021,139.71536,35.63098,9930301,目黒,都営三田線,99303,東京都,品川区,上大崎,0.00229627176091662
19680,1310043,139.82913,35.70847,2100502,小村井,東武亀戸線,21005,東京都,墨田区,立花,0.002400820901269091
19683,1770041,139.60277,35.73794,2200110,石神井公園,西武池袋線,22001,東京都,練馬区,石神井町,0.0070250017793579336
19684,2250005,139.54262,35.5792,2600316,あざみ野,東急田園都市線,26003,神奈川県,横浜市青葉区,荏子田,0.015131324760245056
19685,1510072,139.67508,35.67785,2400103,幡ヶ谷,京王線,24001,東京都,渋谷区,幡ヶ谷,0.0013561452724532063
19685,1510072,139.67508,35.67785,2400703,幡ヶ谷,京王新線,24007,東京都,渋谷区,幡ヶ谷,0.0013561452724532063
19686,1240012,139.85042,35.74042,2300205,京成立石,京成押上線,23002,東京都,葛飾区,立石,0.0028359063806941056
19690,2330003,139.59053,35.39582,9931623,港南中央,ブルーライン,99316,神奈川県,横浜市港南区,港南,0.005246486919834906
19691,2300077,139.64917,35.50266,1130602,大口,JR横浜線,11306,神奈川県,横浜市鶴見区,東寺尾,0.010681158598200739
19692,2200042,139.62434,35.45177,1130702,桜木町,JR根岸線,11307,神奈川県,横浜市西区,戸部町,0.006574012853652112
19692,2200042,139.62434,35.45177,1133236,桜木町,JR京浜東北線,11332,神奈川県,横浜市西区,戸部町,0.006574012853652112
19693,2200021,139.62349,35.45905,9931614,高島町,ブルーライン,99316,神奈川県,横浜市西区,桜木町（４～７丁目）,5.381765509457891e-4
19694,1050014,139.7473,35.65233,9930305,芝公園,都営三田線,99303,東京都,港区,芝（１～３丁目）,0.003067916556879802
19696,1040054,139.77907,35.65811,9930118,勝どき,都営大江戸線,99301,東京都,中央区,勝どき,0.0026578173375784
19697,1760012,139.65512,35.73528,9930135,練馬,都営大江戸線,99301,東京都,練馬区,豊玉北,0.0021526439556918265
19698,1100011,139.79268,35.72804,2800303,三ノ輪,東京メトロ日比谷線,28003,東京都,台東区,三ノ輪,0.001983409690401514
19699,2200003,139.61343,35.46724,9931613,横浜,ブルーライン,99316,神奈川県,横浜市西区,楠町,0.00663443441448189
19703,2270046,139.51501,35.55708,2600320,青葉台,東急田園都市線,26003,神奈川県,横浜市青葉区,たちばな台,0.014420422358585806
19704,2420005,139.45059,35.48731,2500205,鶴間,小田急江ノ島線,25002,神奈川県,大和市,西鶴間,0.0032600496928702335
19705,2360043,139.61543,35.33687,2700139,金沢八景,京急本線,27001,神奈川県,横浜市金沢区,大川,0.007379099470800611
19705,2360043,139.61543,35.33687,2700401,金沢八景,京急逗子線,27004,神奈川県,横浜市金沢区,大川,0.007379099470800611
19706,1600023,139.68762,35.68754,9930129,西新宿五丁目,都営大江戸線,99301,東京都,新宿区,西新宿（次のビルを除く）,0.004011785138825746
19707,1210075,139.81741,35.78024,9930907,六町,つくばエクスプレス,99309,東京都,足立区,一ツ家,0.006459068431293901
19709,1570071,139.61566,35.64726,2500113,祖師ヶ谷大蔵,小田急線,25001,東京都,世田谷区,千歳台,0.00722527348963218
19713,1770041,139.60277,35.73794,2200110,石神井公園,西武池袋線,22001,東京都,練馬区,石神井町,0.0070250017793579336
19714,1030025,139.77856,35.67783,2800310,茅場町,東京メトロ日比谷線,28003,東京都,中央区,日本橋茅場町,0.0024046016302023653
19714,1030025,139.77856,35.67783,2800411,茅場町,東京メトロ東西線,28004,東京都,中央区,日本橋茅場町,0.0024046016302023653
19715,2450005,139.51709,35.41445,9931629,中田,ブルーライン,99316,神奈川県,横浜市泉区,白百合,0.006658080954744654
19716,2450005,139.51709,35.41445,9931629,中田,ブルーライン,99316,神奈川県,横浜市泉区,白百合,0.006658080954744654
19717,1960034,139.38206,35.7032,1131503,東中神,JR青梅線,11315,東京都,昭島市,玉川町,0.003992083415952705
19718,3230007,139.77556,36.34842,1134120,思川,JR両毛線,11341,栃木県,小山市,松沼,0.00611103403688282
19719,1740063,139.68961,35.76585,2100106,ときわ台,東武東上線,21001,東京都,板橋区,前野町,0.007103961289304311
19721,3360936,139.66754,35.86525,1131904,浦和,宇都宮線,11319,埼玉県,さいたま市緑区,太田窪,0.012426676023790283
19721,3360936,139.66754,35.86525,1132304,浦和,JR高崎線,11323,埼玉県,さいたま市緑区,太田窪,0.012426676023790283
19721,3360936,139.66754,35.86525,1133205,浦和,JR京浜東北線,11332,埼玉県,さいたま市緑区,太田窪,0.012426676023790283
19721,3360936,139.66754,35.86525,1133316,浦和,JR湘南新宿ライン,11333,埼玉県,さいたま市緑区,太田窪,0.012426676023790283
19722,2200021,139.62349,35.45905,9931614,高島町,ブルーライン,99316,神奈川県,横浜市西区,桜木町（４～７丁目）,5.381765509457891e-4
19723,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19723,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19723,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19724,2150003,139.52231,35.60524,2500122,百合ヶ丘,小田急線,25001,神奈川県,川崎市麻生区,高石,0.007257259882355022
19725,2320072,139.59738,35.43353,2700131,井土ヶ谷,京急本線,27001,神奈川県,横浜市南区,永田東,0.003250557644468856
19726,1330056,139.88945,35.72001,1131326,小岩,JR中央・総武線,11313,東京都,江戸川区,南小岩,0.015276577954507419
19730,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19730,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19730,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19732,1800012,139.56097,35.71462,1131105,三鷹,JR中央本線(東京～塩尻),11311,東京都,武蔵野市,緑町,0.011954413159996428
19732,1800012,139.56097,35.71462,1131220,三鷹,JR中央線(快速),11312,東京都,武蔵野市,緑町,0.011954413159996428
19732,1800012,139.56097,35.71462,1131301,三鷹,JR中央・総武線,11313,東京都,武蔵野市,緑町,0.011954413159996428
19732,1800012,139.56097,35.71462,1132819,三鷹,JR成田エクスプレス,11328,東京都,武蔵野市,緑町,0.011954413159996428
19733,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
19734,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
19734,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
19735,1510072,139.67508,35.67785,2400103,幡ヶ谷,京王線,24001,東京都,渋谷区,幡ヶ谷,0.0013561452724532063
19735,1510072,139.67508,35.67785,2400703,幡ヶ谷,京王新線,24007,東京都,渋谷区,幡ヶ谷,0.0013561452724532063
19737,2350045,139.59999,35.3774,1130709,洋光台,JR根岸線,11307,神奈川県,横浜市磯子区,洋光台,0.003430053789645698
19737,2350045,139.59999,35.3774,1133243,洋光台,JR京浜東北線,11332,神奈川県,横浜市磯子区,洋光台,0.003430053789645698
19739,1700001,139.72818,35.73941,9930521,庚申塚,都電荒川線,99305,東京都,豊島区,西巣鴨,0.001570470630102018
19741,2200012,139.62981,35.46173,9931002,新高島,みなとみらい線,99310,神奈川県,横浜市西区,みなとみらい（次のビルを除く）,0.0033164470446511753
19744,1620814,139.74219,35.70624,9930107,飯田橋,都営大江戸線,99301,東京都,新宿区,新小川町,0.004343552693368149
19745,1620061,139.72641,35.69927,9930105,牛込柳町,都営大江戸線,99301,東京都,新宿区,市谷柳町,0.0014050597851808244
19746,1210836,139.76846,35.80377,9934212,舎人,日暮里・舎人ライナー,99342,東京都,足立区,入谷,0.0025378739133315774
19747,1620067,139.71495,35.69349,2800216,新宿御苑前,東京メトロ丸ノ内線,28002,東京都,新宿区,富久町,0.006494397893557206
19748,1820022,139.55652,35.63633,1130315,中野島,JR南武線,11303,東京都,調布市,国領町,0.008921570769782209
19750,1640014,139.66574,35.67982,2400104,笹塚,京王線,24001,東京都,中野区,南台,0.006247476690631251
19750,1640014,139.66574,35.67982,2400704,笹塚,京王新線,24007,東京都,中野区,南台,0.006247476690631251
19751,1810001,139.58199,35.69473,2400616,井の頭公園,京王井の頭線,24006,東京都,三鷹市,井の頭,0.0028079102549823753
19753,1660003,139.65794,35.70351,2800222,東高円寺,東京メトロ丸ノ内線,28002,東京都,杉並区,高円寺南,0.005709219561374352
19754,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
19756,3510111,139.61539,35.78821,2100111,和光市,東武東上線,21001,埼玉県,和光市,下新倉,0.002970882865395954
19756,3510111,139.61539,35.78821,2800601,和光市,東京メトロ有楽町線,28006,埼玉県,和光市,下新倉,0.002970882865395954
19756,3510111,139.61539,35.78821,2801001,和光市,東京メトロ副都心線,28010,埼玉県,和光市,下新倉,0.002970882865395954
19757,1640003,139.68033,35.70351,9930131,東中野,都営大江戸線,99301,東京都,中野区,東中野,0.00430009418501252
19759,1570071,139.61566,35.64726,2500113,祖師ヶ谷大蔵,小田急線,25001,東京都,世田谷区,千歳台,0.00722527348963218
19761,2330003,139.59053,35.39582,9931623,港南中央,ブルーライン,99316,神奈川県,横浜市港南区,港南,0.005246486919834906
19762,2790013,139.92224,35.64704,1132608,新浦安,JR京葉線,11326,千葉県,浦安市,日の出,0.010000908208744805
19765,1580081,139.6572,35.61723,2600412,尾山台,東急大井町線,26004,東京都,世田谷区,深沢,0.010788388433860542
19767,2520318,139.45349,35.52943,1130611,町田,JR横浜線,11306,神奈川県,相模原市南区,上鶴間本町,0.014855618364769662
19768,2410004,139.54366,35.49058,2900109,鶴ヶ峰,相鉄本線,29001,神奈川県,横浜市旭区,中白根,0.01663997827523212
19769,2210822,139.62877,35.48438,2600119,東白楽,東急東横線,26001,神奈川県,横浜市神奈川区,西神奈川,0.0010427295910320122
19770,1060047,139.73438,35.65089,2800916,麻布十番,東京メトロ南北線,28009,東京都,港区,南麻布,0.004638265300750155
19771,2520206,139.40244,35.56657,1130613,淵野辺,JR横浜線,11306,神奈川県,相模原市中央区,淵野辺,0.007690580017158948
19773,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
19774,2330008,139.59583,35.41423,2700133,上大岡,京急本線,27001,神奈川県,横浜市港南区,最戸,0.004865863541038265
19775,2410821,139.53383,35.46125,2900110,二俣川,相鉄本線,29001,神奈川県,横浜市旭区,二俣川,0.002642225198575643
19775,2410821,139.53383,35.46125,2900201,二俣川,相鉄いずみ野線,29002,神奈川県,横浜市旭区,二俣川,0.002642225198575643
19776,1580095,139.63495,35.6207,2600306,用賀,東急田園都市線,26003,東京都,世田谷区,瀬田,0.0058263350401430965
19779,1680074,139.61122,35.67345,2400111,芦花公園,京王線,24001,東京都,杉並区,上高井戸,0.004203042945295355
19781,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
19782,1510053,139.68965,35.67374,2500104,代々木八幡,小田急線,25001,東京都,渋谷区,代々木,0.004091918132126593
19783,3530004,139.57811,35.8322,2100114,志木,東武東上線,21001,埼玉県,志木市,本町,0.010461026431476353
19784,1120013,139.73021,35.71392,2800612,江戸川橋,東京メトロ有楽町線,28006,東京都,文京区,音羽,0.005536804945102528
19785,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
19785,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
19787,2240065,139.56183,35.53469,9934303,都筑ふれあいの丘,グリーンライン,99343,神奈川県,横浜市都筑区,高山,0.0019507152534358541
19790,1130024,139.75577,35.71624,2800908,東大前,東京メトロ南北線,28009,東京都,文京区,西片,0.002650561072671224
19792,1710052,139.69295,35.72456,2200102,椎名町,西武池袋線,22001,東京都,豊島区,南長崎,0.0024585998047752453
19793,1700003,139.7496,35.73504,1130215,駒込,JR山手線,11302,東京都,豊島区,駒込,0.0023620825557083207
19794,2200012,139.62981,35.46173,9931002,新高島,みなとみらい線,99310,神奈川県,横浜市西区,みなとみらい（次のビルを除く）,0.0033164470446511753
19795,3490121,139.64743000000001,35.98855,1131909,蓮田,宇都宮線,11319,埼玉県,蓮田市,関山,0.009174567019752134
19797,1730004,139.71381,35.75182,9930318,板橋区役所前,都営三田線,99303,東京都,板橋区,板橋,0.0037465397368668255
19798,1740063,139.68961,35.76585,2100106,ときわ台,東武東上線,21001,東京都,板橋区,前野町,0.007103961289304311
19798,1740063,139.68961,35.76585,2100106,ときわ台,東武東上線,21001,東京都,板橋区,前野町,0.007103961289304311
19800,2720135,139.92342,35.67675,1132609,市川塩浜,JR京葉線,11326,千葉県,市川市,日之出,0.010199417238255291
19804,2310812,139.67371,35.42218,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,錦町,0.02768871152654711
19804,2310812,139.67371,35.42218,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,錦町,0.02768871152654711
19808,2450015,139.50369,35.403,9931629,中田,ブルーライン,99316,神奈川県,横浜市泉区,中田西,0.011159267090628134
19810,1730035,139.69086,35.74377,2800607,千川,東京メトロ有楽町線,28006,東京都,板橋区,大谷口,0.005764338817244883
19810,1730035,139.69086,35.74377,2801007,千川,東京メトロ副都心線,28010,東京都,板橋区,大谷口,0.005764338817244883
19812,3500811,139.43967,35.93932,2100123,霞ヶ関,東武東上線,21001,埼玉県,川越市,小堤,0.014060325529657703
19815,3330857,139.68109,35.84297,1130511,南浦和,JR武蔵野線,11305,埼玉県,川口市,小谷場,0.012846980540191932
19815,3330857,139.68109,35.84297,1133206,南浦和,JR京浜東北線,11332,埼玉県,川口市,小谷場,0.012846980540191932
19817,2210843,139.61887,35.4748,9931612,三ツ沢下町,ブルーライン,99316,神奈川県,横浜市神奈川区,松ケ丘,0.004406193822318798
19819,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19819,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19819,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19821,1770054,139.58092,35.71615,2200714,武蔵関,西武新宿線,22007,東京都,練馬区,立野町,0.012303638039217414
19822,1760013,139.65466,35.73171,9930135,練馬,都営大江戸線,99301,東京都,練馬区,豊玉中,0.005695062422834555
19827,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19827,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19827,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19830,1540003,139.67465,35.63067,2600105,学芸大学,東急東横線,26001,東京都,世田谷区,野沢,0.01073658958885184
19831,1120012,139.73383,35.72386,2800202,新大塚,東京メトロ丸ノ内線,28002,東京都,文京区,大塚,0.0042709227340279494
19832,2390831,139.71814,35.21451,2700504,京急久里浜,京急久里浜線,27005,神奈川県,横須賀市,久里浜,0.023216625185429208
19833,2310048,139.63454,35.44271,9931617,伊勢佐木長者町,ブルーライン,99316,神奈川県,横浜市中区,蓬莱町,0.0021531493213401668
19836,3510014,139.58452,35.79623,2100112,朝霞,東武東上線,21001,埼玉県,朝霞市,膝折町,0.015809099816255504
19843,3591131,139.46281,35.77945,2200117,西所沢,西武池袋線,22001,埼玉県,所沢市,久米,0.012000742060379618
19843,3591131,139.46281,35.77945,2200501,西所沢,西武狭山線,22005,埼玉県,所沢市,久米,0.012000742060379618
19845,1410031,139.72043,35.62104,2600502,大崎広小路,東急池上線,26005,東京都,品川区,西五反田,0.002256966326742318
19846,1510062,139.68549,35.67187,2500104,代々木八幡,小田急線,25001,東京都,渋谷区,元代々木町,0.004044867612195582
19847,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
19848,1530064,139.71127,35.63104,2600201,目黒,東急目黒線,26002,東京都,目黒区,下目黒,0.004782752763818603
19848,1530064,139.71127,35.63104,2800919,目黒,東京メトロ南北線,28009,東京都,目黒区,下目黒,0.004782752763818603
19848,1530064,139.71127,35.63104,9930301,目黒,都営三田線,99303,東京都,目黒区,下目黒,0.004782752763818603
19849,2320067,139.59764,35.42447,2700132,弘明寺,京急本線,27001,神奈川県,横浜市南区,弘明寺町,8.548689958276136e-4
19850,1360072,139.83536,35.68798,9930415,大島,都営新宿線,99304,東京都,江東区,大島,0.001946721603102836
19853,1660003,139.65794,35.70351,2800222,東高円寺,東京メトロ丸ノ内線,28002,東京都,杉並区,高円寺南,0.005709219561374352
19855,1060044,139.74377,35.6567,9930122,赤羽橋,都営大江戸線,99301,東京都,港区,東麻布,0.0016978318526918142
19856,2510871,139.47415,35.36732,2500212,善行,小田急江ノ島線,25002,神奈川県,藤沢市,善行,0.004570043872875628
19857,1440035,139.72528,35.55873,2700112,京急蒲田,京急本線,27001,東京都,大田区,南蒲田,0.002612500143544943
19857,1440035,139.72528,35.55873,2700201,京急蒲田,京急空港線,27002,東京都,大田区,南蒲田,0.002612500143544943
19859,1650033,139.64377,35.71692,2200708,都立家政,西武新宿線,22007,東京都,中野区,若宮,0.005497927791448392
19861,3320021,139.70255,35.81487,1133208,西川口,JR京浜東北線,11332,埼玉県,川口市,西川口,0.0018760010660842557
19866,1360072,139.83536,35.68798,9930415,大島,都営新宿線,99304,東京都,江東区,大島,0.001946721603102836
19867,1700004,139.72807,35.73344,9930523,大塚駅前,都電荒川線,99305,東京都,豊島区,北大塚,0.002040512925708573
19869,1640012,139.68005,35.69477,9930130,中野坂上,都営大江戸線,99301,東京都,中野区,本町,0.003217272291867793
19873,1690071,139.72215,35.70984,9930530,早稲田,都電荒川線,99305,東京都,新宿区,戸塚町,0.00379649153824615
19876,1800023,139.53911,35.69658,1131221,武蔵境,JR中央線(快速),11312,東京都,武蔵野市,境南町,0.006978844675158213
19876,1800023,139.53911,35.69658,2201201,武蔵境,西武多摩川線,22012,東京都,武蔵野市,境南町,0.006978844675158213
19877,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
19878,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19878,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19878,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19879,1980036,139.29265,35.77941,1131511,河辺,JR青梅線,11315,東京都,青梅市,河辺町,0.010127799563590697
19883,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
19887,2420006,139.44411,35.49241,2500204,南林間,小田急江ノ島線,25002,神奈川県,大和市,南林間,0.004979627496115689
19888,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
19888,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
19889,2330006,139.57713,35.4169,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市港南区,芹が谷,0.016125723859728158
19890,1650024,139.6721,35.71984,2200705,新井薬師前,西武新宿線,22007,東京都,中野区,松が丘,0.004090497280280877
19891,2220033,139.61832,35.51155,9931608,新横浜,ブルーライン,99316,神奈川県,横浜市港北区,新横浜,0.0030172949806038466
19892,2400006,139.59172,35.45937,2900105,星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,星川,0.003182280942970049
19893,1750094,139.63208,35.77998,2100110,成増,東武東上線,21001,東京都,板橋区,成増,0.002342740489257915
19894,1130022,139.75899,35.72275,2800506,千駄木,東京メトロ千代田線,28005,東京都,文京区,千駄木,0.005091405503377566
19896,1730015,139.70215,35.75307,2100104,大山,東武東上線,21001,東京都,板橋区,栄町,0.004692579780887474
19898,1560044,139.64578,35.658,2600708,山下,東急世田谷線,26007,東京都,世田谷区,赤堤,0.004219452215634771
19899,1640001,139.66888,35.70413,1131214,中野,JR中央線(快速),11312,東京都,中野区,中野,0.0034561900989512396
19899,1640001,139.66888,35.70413,1131307,中野,JR中央・総武線,11313,東京都,中野区,中野,0.0034561900989512396
19899,1640001,139.66888,35.70413,2800401,中野,東京メトロ東西線,28004,東京都,中野区,中野,0.0034561900989512396
19900,1710044,139.68668,35.73463,2800607,千川,東京メトロ有楽町線,28006,東京都,豊島区,千早,0.004434645645362622
19900,1710044,139.68668,35.73463,2801007,千川,東京メトロ副都心線,28010,東京都,豊島区,千早,0.004434645645362622
19901,1670042,139.60675,35.70629,1131218,西荻窪,JR中央線(快速),11312,東京都,杉並区,西荻北,0.007783959468051335
19901,1670042,139.60675,35.70629,1131303,西荻窪,JR中央・総武線,11313,東京都,杉並区,西荻北,0.007783959468051335
19902,1610034,139.69243,35.71349,2200703,下落合,西武新宿線,22007,東京都,新宿区,上落合,0.0037839472776440178
19903,1650035,139.63199,35.7218,2200709,鷺ノ宮,西武新宿線,22007,東京都,中野区,白鷺,0.006976598383177496
19904,1620053,139.72552,35.70039,9930105,牛込柳町,都営大江戸線,99301,東京都,新宿区,原町,0.00100171502932703
19905,1360071,139.82269,35.69559,1131323,亀戸,JR中央・総武線,11313,東京都,江東区,亀戸,0.003979850374087643
19908,1150042,139.72961,35.77633,2800902,志茂,東京メトロ南北線,28009,東京都,北区,志茂,0.0033988299457186244
19911,3510111,139.61539,35.78821,2100111,和光市,東武東上線,21001,埼玉県,和光市,下新倉,0.002970882865395954
19911,3510111,139.61539,35.78821,2800601,和光市,東京メトロ有楽町線,28006,埼玉県,和光市,下新倉,0.002970882865395954
19911,3510111,139.61539,35.78821,2801001,和光市,東京メトロ副都心線,28010,埼玉県,和光市,下新倉,0.002970882865395954
19912,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
19912,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
19913,1410022,139.7282,35.62417,2600501,五反田,東急池上線,26005,東京都,品川区,東五反田,0.00417050224791621
19914,1400011,139.74632,35.60482,2700106,鮫洲,京急本線,27001,東京都,品川区,東大井,0.004096010009736713
19916,1130024,139.75577,35.71624,2800908,東大前,東京メトロ南北線,28009,東京都,文京区,西片,0.002650561072671224
19918,1620825,139.74167,35.70067,2800613,飯田橋,東京メトロ有楽町線,28006,東京都,新宿区,神楽坂,0.0023650997864880577
